stock_code,notice_type,pub_date,available_date,title_text,title_length,keyword_score,url,source_api
301200.SZ,保荐/核查意见,2025-11-13,2025-11-13,大族数控:中信证券股份有限公司关于深圳市大族数控科技股份有限公司增加2025年度日常关联交易预计额度的核查意见,55,0.0,https://data.eastmoney.com/notices/detail/301200/AN202511121780010034.html,akshare.stock_notice_report
301200.SZ,关联交易,2025-11-13,2025-11-13,大族数控:关于公司增加2025年度日常关联交易预计额度的公告,30,0.0,https://data.eastmoney.com/notices/detail/301200/AN202511121780010029.html,akshare.stock_notice_report
301200.SZ,募集资金使用情况报告,2025-11-13,2025-11-13,大族数控:关于使用自有资金支付募投项目部分款项并以募集资金等额置换的公告,36,0.0,https://data.eastmoney.com/notices/detail/301200/AN202511121780010020.html,akshare.stock_notice_report
301200.SZ,董事会决议公告,2025-11-13,2025-11-13,大族数控:第二届董事会第十八次会议决议公告,21,0.0,https://data.eastmoney.com/notices/detail/301200/AN202511121780010025.html,akshare.stock_notice_report
301200.SZ,归还募集资金,2025-11-19,2025-11-19,大族数控:关于提前归还部分用于暂时补充流动资金的闲置募集资金的公告,33,0.0,https://data.eastmoney.com/notices/detail/301200/AN202511191784328461.html,akshare.stock_notice_report
301200.SZ,调研活动,2025-11-26,2025-11-26,大族数控:2025年11月26日投资者关系活动记录表,26,0.0,https://data.eastmoney.com/notices/detail/301200/AN202511261788802541.html,akshare.stock_notice_report
301200.SZ,保荐/核查意见,2025-12-01,2025-12-01,大族数控:关于会计估计变更专项说明的专项审核报告,24,0.0,https://data.eastmoney.com/notices/detail/301200/AN202512011791914774.html,akshare.stock_notice_report
301200.SZ,其他,2025-12-01,2025-12-01,大族数控:关于会计估计变更的公告,16,0.0,https://data.eastmoney.com/notices/detail/301200/AN202512011791914769.html,akshare.stock_notice_report
301200.SZ,董事会决议公告,2025-12-01,2025-12-01,大族数控:第二届董事会第十九次会议决议公告,21,0.0,https://data.eastmoney.com/notices/detail/301200/AN202512011791914773.html,akshare.stock_notice_report
301200.SZ,高管人员任职变动,2025-12-01,2025-12-01,大族数控:董事会关于会计估计变更合理性的说明,22,0.0,https://data.eastmoney.com/notices/detail/301200/AN202512011791914772.html,akshare.stock_notice_report
301200.SZ,其他,2025-12-03,2025-12-03,大族数控:关于申请发行境外上市股份(H股)并上市的进展公告,29,0.0,https://data.eastmoney.com/notices/detail/301200/AN202512031793162883.html,akshare.stock_notice_report
301200.SZ,其他,2025-12-16,2025-12-16,大族数控:关于发行境外上市股份(H股)获得中国证监会备案的公告,31,0.0,https://data.eastmoney.com/notices/detail/301200/AN202512161801806051.html,akshare.stock_notice_report
301200.SZ,归还募集资金,2025-12-23,2025-12-23,大族数控:关于提前归还部分用于暂时补充流动资金的闲置募集资金的公告,33,0.0,https://data.eastmoney.com/notices/detail/301200/AN202512231806529168.html,akshare.stock_notice_report
301200.SZ,保荐/核查意见,2025-12-30,2025-12-30,大族数控:中信证券股份有限公司关于深圳市大族数控科技股份有限公司2025年度持续督导期培训情况的报告,50,0.0,https://data.eastmoney.com/notices/detail/301200/AN202512301811394215.html,akshare.stock_notice_report
301200.SZ,调研活动,2025-12-30,2025-12-30,大族数控:2025年12月30日投资者关系活动记录表,26,0.0,https://data.eastmoney.com/notices/detail/301200/AN202512301811378371.html,akshare.stock_notice_report
301200.SZ,业绩预告,2026-01-13,2026-01-13,大族数控:2025年度业绩预告,15,0.0,https://data.eastmoney.com/notices/detail/301200/AN202601131816984411.html,akshare.stock_notice_report
301200.SZ,其他,2026-01-13,2026-01-13,大族数控:关于2025年度拟计提资产减值准备的公告,25,0.0,https://data.eastmoney.com/notices/detail/301200/AN202601131816984412.html,akshare.stock_notice_report
301200.SZ,保荐/核查意见,2026-01-20,2026-01-20,大族数控:中信证券股份有限公司关于深圳市大族数控科技股份有限公司2026年度日常经营关联交易预计的核查意见,53,0.0,https://data.eastmoney.com/notices/detail/301200/AN202601191818117629.html,akshare.stock_notice_report
301200.SZ,保荐/核查意见,2026-01-20,2026-01-20,大族数控:中信证券股份有限公司关于深圳市大族数控科技股份有限公司部分募集资金投资项目增加实施地点的核查意见,53,0.0,https://data.eastmoney.com/notices/detail/301200/AN202601191818117633.html,akshare.stock_notice_report
301200.SZ,公司章程,2026-01-20,2026-01-20,大族数控:公司章程(草案)(H股发行上市后适用),24,0.0,https://data.eastmoney.com/notices/detail/301200/AN202601191818117650.html,akshare.stock_notice_report
301200.SZ,关联交易,2026-01-20,2026-01-20,大族数控:关于公司2026年度日常经营关联交易预计的公告,28,0.0,https://data.eastmoney.com/notices/detail/301200/AN202601191818117643.html,akshare.stock_notice_report
301200.SZ,其他,2026-01-20,2026-01-20,大族数控:关于刊发境外上市股份(H股)发行聆讯后资料集的公告,30,0.0,https://data.eastmoney.com/notices/detail/301200/AN202601201818152817.html,akshare.stock_notice_report
301200.SZ,其他,2026-01-20,2026-01-20,大族数控:关于香港联交所审议公司发行境外上市股份(H股)的公告,31,0.0,https://data.eastmoney.com/notices/detail/301200/AN202601191818117635.html,akshare.stock_notice_report
301200.SZ,变更募集资金投资项目,2026-01-20,2026-01-20,大族数控:关于公司部分募投项目增加实施地点的公告,24,0.0,https://data.eastmoney.com/notices/detail/301200/AN202601191818117646.html,akshare.stock_notice_report
301200.SZ,召开股东大会通知,2026-01-20,2026-01-20,大族数控:关于召开2026年第一次临时股东会的通知,25,0.0,https://data.eastmoney.com/notices/detail/301200/AN202601191818117645.html,akshare.stock_notice_report
301200.SZ,管理办法/制度,2026-01-20,2026-01-20,大族数控:关联交易决策制度(草案)(H股发行上市后适用),28,0.0,https://data.eastmoney.com/notices/detail/301200/AN202601191818117648.html,akshare.stock_notice_report
301200.SZ,董事会决议公告,2026-01-20,2026-01-20,大族数控:第二届董事会第二十次会议决议公告,21,0.0,https://data.eastmoney.com/notices/detail/301200/AN202601191818117632.html,akshare.stock_notice_report
301200.SZ,议事规则/实施细则,2026-01-20,2026-01-20,大族数控:董事会议事规则(草案)(H股发行上市后适用),27,0.0,https://data.eastmoney.com/notices/detail/301200/AN202601191818117638.html,akshare.stock_notice_report
301200.SZ,议事规则/实施细则,2026-01-20,2026-01-20,大族数控:关于修订公司于H股发行上市后适用的《深圳市大族数控科技股份有限公司章程(草案)》及相关议事规则(草案)的公告,59,0.0,https://data.eastmoney.com/notices/detail/301200/AN202601191818117637.html,akshare.stock_notice_report
301200.SZ,其他,2026-01-29,2026-01-29,大族数控:关于刊发H股招股说明书、H股发行价格上限及H股香港公开发售等事宜的公告,40,0.0,https://data.eastmoney.com/notices/detail/301200/AN202601291818533846.html,akshare.stock_notice_report
301200.SZ,归还募集资金,2026-02-03,2026-02-03,大族数控:关于提前归还部分用于暂时补充流动资金的闲置募集资金的公告,33,0.0,https://data.eastmoney.com/notices/detail/301200/AN202602031819617813.html,akshare.stock_notice_report
301200.SZ,其他,2026-02-04,2026-02-04,大族数控:关于境外上市股份(H股)公开发行价格的公告,26,0.0,https://data.eastmoney.com/notices/detail/301200/AN202602041819769616.html,akshare.stock_notice_report
301200.SZ,法律意见书,2026-02-05,2026-02-05,大族数控:北京市君合律师事务所关于深圳市大族数控科技股份有限公司2026年第一次临时股东会的法律意见书,51,0.0,https://data.eastmoney.com/notices/detail/301200/AN202602051819790029.html,akshare.stock_notice_report
301200.SZ,股东大会决议公告,2026-02-05,2026-02-05,大族数控:2026年第一次临时股东会决议公告,22,0.0,https://data.eastmoney.com/notices/detail/301200/AN202602051819790030.html,akshare.stock_notice_report
301200.SZ,其他,2026-02-06,2026-02-06,大族数控:关于境外上市股份(H股)挂牌并上市交易的公告,27,0.0,https://data.eastmoney.com/notices/detail/301200/AN202602061819812745.html,akshare.stock_notice_report
301200.SZ,股东/实际控制人股份减持,2026-02-06,2026-02-06,大族数控:关于控股股东持股比例被动稀释跨越5%整数倍的提示性公告,32,0.0,https://data.eastmoney.com/notices/detail/301200/AN202602061819812751.html,akshare.stock_notice_report
301200.SZ,其他,2026-03-04,2026-03-05,大族数控:H股公告-截至2026年2月28日止月份之股份发行人的证券变动月报表,39,0.0,https://data.eastmoney.com/notices/detail/301200/AN202603041820270199.html,akshare.stock_notice_report
301200.SZ,归还募集资金,2026-03-05,2026-03-06,大族数控:关于提前归还部分用于暂时补充流动资金的A股闲置募集资金的公告,35,0.0,https://data.eastmoney.com/notices/detail/301200/AN202603051820305682.html,akshare.stock_notice_report
301200.SZ,其他,2026-03-06,2026-03-09,大族数控:关于悉数行使超额配售权、稳定价格行动及稳定价格期结束的公告,34,0.0,https://data.eastmoney.com/notices/detail/301200/AN202603061820343678.html,akshare.stock_notice_report
301200.SZ,其他,2026-03-10,2026-03-11,大族数控:H股公告-翌日披露报表,16,0.0,https://data.eastmoney.com/notices/detail/301200/AN202603101820460593.html,akshare.stock_notice_report
301200.SZ,股东/实际控制人股份减持,2026-03-10,2026-03-11,大族数控:关于控股股东持股比例被动稀释触及1%整数倍及跨越5%整数倍的提示性公告,40,0.0,https://data.eastmoney.com/notices/detail/301200/AN202603101820458709.html,akshare.stock_notice_report
301200.SZ,其他,2026-03-18,2026-03-19,大族数控:H股公告-董事会会议召开日期,19,0.0,https://data.eastmoney.com/notices/detail/301200/AN202603181820624668.html,akshare.stock_notice_report
301200.SZ,归还募集资金,2026-03-18,2026-03-19,大族数控:关于归还用于暂时补充流动资金的A股闲置募集资金的公告,31,0.0,https://data.eastmoney.com/notices/detail/301200/AN202603171820604035.html,akshare.stock_notice_report
301236.SZ,上市保荐书,2025-09-12,2025-09-12,软通动力:中信建投证券股份有限公司关于软通动力信息技术(集团)股份有限公司向特定对象发行股票之上市保荐书,52,0.0,https://data.eastmoney.com/notices/detail/301236/AN202509121742406607.html,akshare.stock_notice_report
301236.SZ,保荐/核查意见,2025-09-12,2025-09-12,软通动力:中信建投证券股份有限公司关于软通动力信息技术(集团)股份有限公司2025年上半年度持续督导跟踪报告,54,0.0,https://data.eastmoney.com/notices/detail/301236/AN202509121742428503.html,akshare.stock_notice_report
301236.SZ,发行保荐书,2025-09-12,2025-09-12,软通动力:中信建投证券股份有限公司关于软通动力信息技术(集团)股份有限公司向特定对象发行股票之发行保荐书,52,0.0,https://data.eastmoney.com/notices/detail/301236/AN202509121742406570.html,akshare.stock_notice_report
301236.SZ,回复问询函公告,2025-09-12,2025-09-12,软通动力:关于深圳证券交易所《关于对软通动力信息技术(集团)股份有限公司申请向特定对象发行股票的审核问询函》有关财务问题回复的专项说明,67,0.0,https://data.eastmoney.com/notices/detail/301236/AN202509121742406650.html,akshare.stock_notice_report
301236.SZ,回复问询函公告,2025-09-12,2025-09-12,软通动力:关于软通动力信息技术(集团)股份有限公司申请向特定对象发行股票的审核问询函之回复,45,0.0,https://data.eastmoney.com/notices/detail/301236/AN202509121742406602.html,akshare.stock_notice_report
301236.SZ,回复问询函公告,2025-09-12,2025-09-12,软通动力:关于向特定对象发行股票的审核问询函回复及募集说明书等申请文件更新的提示性公告,43,0.0,https://data.eastmoney.com/notices/detail/301236/AN202509121742406571.html,akshare.stock_notice_report
301236.SZ,增发方案修订,2025-09-12,2025-09-12,软通动力:软通动力信息技术(集团)股份有限公司2025年度向特定对象发行股票募集说明书(修订稿),48,0.0,https://data.eastmoney.com/notices/detail/301236/AN202509121742406649.html,akshare.stock_notice_report
301236.SZ,审计报告,2025-09-12,2025-09-12,软通动力:软通动力信息技术(集团)股份有限公司最近一年的财务报告及其审计报告以及最近一期的财务报告,49,0.0,https://data.eastmoney.com/notices/detail/301236/AN202509121742406572.html,akshare.stock_notice_report
301236.SZ,法律意见书,2025-09-12,2025-09-12,软通动力:北京市中伦律师事务所关于软通动力信息技术(集团)股份有限公司向特定对象发行股票的补充法律意见书(一),55,0.0,https://data.eastmoney.com/notices/detail/301236/AN202509121742406574.html,akshare.stock_notice_report
301236.SZ,股份质押、冻结,2025-09-17,2025-09-17,软通动力:关于股东部分股份解除质押的公告,20,0.0,https://data.eastmoney.com/notices/detail/301236/AN202509171745495362.html,akshare.stock_notice_report
301236.SZ,股份质押、冻结,2025-09-18,2025-09-18,软通动力:关于股东股份质押的公告,16,0.0,https://data.eastmoney.com/notices/detail/301236/AN202509181746125830.html,akshare.stock_notice_report
301236.SZ,股东/实际控制人股份减持,2025-09-19,2025-09-19,软通动力:股东减持股份预披露公告,16,-1.0,https://data.eastmoney.com/notices/detail/301236/AN202509191746740248.html,akshare.stock_notice_report
301236.SZ,股份质押、冻结,2025-09-26,2025-09-26,软通动力:关于股东股份质押的公告,16,0.0,https://data.eastmoney.com/notices/detail/301236/AN202509261751044149.html,akshare.stock_notice_report
301236.SZ,调研活动,2025-09-26,2025-09-26,软通动力:2025年9月3日至9月24日-投资者关系活动记录表,31,0.0,https://data.eastmoney.com/notices/detail/301236/AN202509261751100059.html,akshare.stock_notice_report
301236.SZ,股份质押、冻结,2025-10-09,2025-10-09,软通动力:关于股东部分股份解除质押的公告,20,0.0,https://data.eastmoney.com/notices/detail/301236/AN202510091759008108.html,akshare.stock_notice_report
301236.SZ,三季度报告全文,2025-10-30,2025-10-30,软通动力:2025年三季度报告,15,0.0,https://data.eastmoney.com/notices/detail/301236/AN202510291771393870.html,akshare.stock_notice_report
301236.SZ,其他,2025-10-30,2025-10-30,软通动力:关于2025年前三季度计提资产减值准备的公告,27,0.0,https://data.eastmoney.com/notices/detail/301236/AN202510291771393871.html,akshare.stock_notice_report
301236.SZ,提供/对外担保公告,2025-10-30,2025-10-30,软通动力:关于为全资子公司提供担保的公告,20,0.0,https://data.eastmoney.com/notices/detail/301236/AN202510291771393919.html,akshare.stock_notice_report
301236.SZ,监事会决议公告,2025-10-30,2025-10-30,软通动力:第二届监事会第十九次会议决议公告,21,0.0,https://data.eastmoney.com/notices/detail/301236/AN202510291771393918.html,akshare.stock_notice_report
301236.SZ,董事会决议公告,2025-10-30,2025-10-30,软通动力:第二届董事会第二十一次会议决议公告,22,0.0,https://data.eastmoney.com/notices/detail/301236/AN202510291771393920.html,akshare.stock_notice_report
301236.SZ,其他,2025-11-07,2025-11-07,软通动力:2025年度向特定对象发行股票方案论证分析报告(修订稿),33,0.0,https://data.eastmoney.com/notices/detail/301236/AN202511071776963406.html,akshare.stock_notice_report
301236.SZ,其他,2025-11-07,2025-11-07,软通动力:2025年度向特定对象发行股票募集资金使用可行性分析报告(修订稿),38,0.0,https://data.eastmoney.com/notices/detail/301236/AN202511071776963412.html,akshare.stock_notice_report
301236.SZ,其他,2025-11-07,2025-11-07,软通动力:关于本次向特定对象发行股票摊薄即期回报及填补回报措施和相关主体承诺(修订稿)的公告,46,0.0,https://data.eastmoney.com/notices/detail/301236/AN202511071776963417.html,akshare.stock_notice_report
301236.SZ,增发提示性公告,2025-11-07,2025-11-07,软通动力:关于2025年度向特定对象发行股票预案(修订稿)披露的提示性公告,37,0.0,https://data.eastmoney.com/notices/detail/301236/AN202511071776963409.html,akshare.stock_notice_report
301236.SZ,增发方案修订,2025-11-07,2025-11-07,软通动力:关于调整公司2025年度向特定对象发行股票方案的公告,31,0.0,https://data.eastmoney.com/notices/detail/301236/AN202511071776963386.html,akshare.stock_notice_report
301236.SZ,增发方案修订,2025-11-07,2025-11-07,软通动力:2025年度向特定对象发行股票预案(修订稿),27,0.0,https://data.eastmoney.com/notices/detail/301236/AN202511071776963404.html,akshare.stock_notice_report
301236.SZ,增发方案修订,2025-11-07,2025-11-07,软通动力:第二届董事会第二十二次会议决议公告,22,0.0,https://data.eastmoney.com/notices/detail/301236/AN202511071776963411.html,akshare.stock_notice_report
301236.SZ,增发方案修订,2025-11-07,2025-11-07,软通动力:关于向特定对象发行股票预案及相关文件修订情况说明的公告,32,0.0,https://data.eastmoney.com/notices/detail/301236/AN202511071776963421.html,akshare.stock_notice_report
301236.SZ,监事会决议公告,2025-11-07,2025-11-07,软通动力:第二届监事会第二十次会议决议公告,21,0.0,https://data.eastmoney.com/notices/detail/301236/AN202511071776963407.html,akshare.stock_notice_report
301236.SZ,创业板再融资上市保荐书申报稿,2025-11-11,2025-11-11,3-3上市保荐书(申报稿)(软通动力信息技术(集团)股份有限公司),33,0.0,https://data.eastmoney.com/notices/detail/301236/AN202511111779285623.html,akshare.stock_notice_report
301236.SZ,创业板再融资募集说明书申报稿,2025-11-11,2025-11-11,1-1募集说明书(申报稿)(软通动力信息技术(集团)股份有限公司),33,0.0,https://data.eastmoney.com/notices/detail/301236/AN202511111779285622.html,akshare.stock_notice_report
301236.SZ,创业板再融资发行保荐书申报稿,2025-11-11,2025-11-11,3-1证券发行保荐书(申报稿)(软通动力信息技术(集团)股份有限公司),35,0.0,https://data.eastmoney.com/notices/detail/301236/AN202511111779285621.html,akshare.stock_notice_report
301236.SZ,创业板再融资问询与回复,2025-11-11,2025-11-11,3律师事务所补充法律意见书(一)(软通动力信息技术(集团)股份有限公司),36,0.0,https://data.eastmoney.com/notices/detail/301236/AN202511111779285620.html,akshare.stock_notice_report
301236.SZ,创业板再融资问询与回复,2025-11-11,2025-11-11,2会计师事务所回复意见(软通动力信息技术(集团)股份有限公司),31,0.0,https://data.eastmoney.com/notices/detail/301236/AN202511111779285627.html,akshare.stock_notice_report
301236.SZ,创业板再融资问询与回复,2025-11-11,2025-11-11,1申请人及保荐机构回复意见(软通动力信息技术(集团)股份有限公司),33,0.0,https://data.eastmoney.com/notices/detail/301236/AN202511111779285626.html,akshare.stock_notice_report
301236.SZ,回复问询函公告,2025-11-11,2025-11-11,软通动力:关于向特定对象发行股票的审核问询函回复及募集说明书等申请文件更新的提示性公告,43,0.0,https://data.eastmoney.com/notices/detail/301236/AN202511111779337250.html,akshare.stock_notice_report
301236.SZ,增发获准公告,2025-11-12,2025-11-12,软通动力:关于向特定对象发行股票申请获得深圳证券交易所上市审核中心审核通过的公告,40,0.0,https://data.eastmoney.com/notices/detail/301236/AN202511121780029905.html,akshare.stock_notice_report
301236.SZ,上市保荐书,2025-11-14,2025-11-14,软通动力:中信建投证券股份有限公司关于软通动力信息技术(集团)股份有限公司向特定对象发行股票之上市保荐书,52,0.0,https://data.eastmoney.com/notices/detail/301236/AN202511141781271431.html,akshare.stock_notice_report
301236.SZ,创业板再融资募集说明书注册稿,2025-11-14,2025-11-14,软通动力:软通动力信息技术(集团)股份有限公司2025年度向特定对象发行股票募集说明书(注册稿),48,0.0,https://data.eastmoney.com/notices/detail/301236/AN202511141781271435.html,akshare.stock_notice_report
301236.SZ,发行保荐书,2025-11-14,2025-11-14,软通动力:中信建投证券股份有限公司关于软通动力信息技术(集团)股份有限公司向特定对象发行股票之发行保荐书,52,0.0,https://data.eastmoney.com/notices/detail/301236/AN202511141781271446.html,akshare.stock_notice_report
301236.SZ,增发提示性公告,2025-11-14,2025-11-14,软通动力:关于向特定对象发行股票提交募集说明书(注册稿)等申请文件的提示性公告,39,0.0,https://data.eastmoney.com/notices/detail/301236/AN202511141781271450.html,akshare.stock_notice_report
301236.SZ,权益变动报告书,2025-11-18,2025-11-18,软通动力:关于控股股东、实际控制人及其一致行动人权益变动触及1%整数倍的公告,38,0.0,https://data.eastmoney.com/notices/detail/301236/AN202511181783821548.html,akshare.stock_notice_report
301236.SZ,保荐/核查意见,2025-11-28,2025-11-28,软通动力:中信建投证券股份有限公司关于软通动力信息技术(集团)股份有限公司使用部分闲置募集资金进行现金管理的核查意见,58,0.0,https://data.eastmoney.com/notices/detail/301236/AN202511281790073740.html,akshare.stock_notice_report
301236.SZ,投资理财,2025-11-28,2025-11-28,软通动力:关于使用部分闲置募集资金进行现金管理的公告,26,0.0,https://data.eastmoney.com/notices/detail/301236/AN202511281790073737.html,akshare.stock_notice_report
301236.SZ,提供/对外担保公告,2025-12-03,2025-12-03,软通动力:关于公司全资子公司之间提供担保的公告,23,0.0,https://data.eastmoney.com/notices/detail/301236/AN202512031793262310.html,akshare.stock_notice_report
301236.SZ,法律意见书,2025-12-15,2025-12-15,软通动力:北京市中伦律师事务所关于软通动力信息技术(集团)股份有限公司2025年第三次临时股东大会的法律意见书,55,0.0,https://data.eastmoney.com/notices/detail/301236/AN202512151801120003.html,akshare.stock_notice_report
301236.SZ,股东大会决议公告,2025-12-15,2025-12-15,软通动力:2025年第三次临时股东大会决议公告,23,0.0,https://data.eastmoney.com/notices/detail/301236/AN202512151801120005.html,akshare.stock_notice_report
301236.SZ,高管人员任职变动,2025-12-15,2025-12-15,软通动力:第二届董事会第二十四次会议决议公告,22,0.0,https://data.eastmoney.com/notices/detail/301236/AN202512151801120006.html,akshare.stock_notice_report
301236.SZ,高管人员任职变动,2025-12-15,2025-12-15,软通动力:关于非独立董事辞职暨选举职工代表董事及补选董事会战略委员会委员的公告,39,0.0,https://data.eastmoney.com/notices/detail/301236/AN202512151801120004.html,akshare.stock_notice_report
301236.SZ,其他担保公告,2025-12-24,2025-12-24,软通动力:关于担保进展的公告,14,0.0,https://data.eastmoney.com/notices/detail/301236/AN202512241807340401.html,akshare.stock_notice_report
301236.SZ,创业板发行上市审核注册结果通知,2025-12-29,2025-12-29,关于同意软通动力再融资注册的批复,16,0.0,https://data.eastmoney.com/notices/detail/301236/AN202512291810586280.html,akshare.stock_notice_report
301236.SZ,增发获准公告,2025-12-29,2025-12-29,软通动力:关于向特定对象发行股票申请获得中国证券监督管理委员会同意注册批复的公告,40,0.0,https://data.eastmoney.com/notices/detail/301236/AN202512291810689576.html,akshare.stock_notice_report
301236.SZ,保荐代表人（机构）变更,2026-01-15,2026-01-15,软通动力:关于变更持续督导保荐代表人的公告,21,0.0,https://data.eastmoney.com/notices/detail/301236/AN202601151817053238.html,akshare.stock_notice_report
301236.SZ,股东/实际控制人股份减持,2026-01-21,2026-01-21,软通动力:关于控股股东、实际控制人及其一致行动人减持计划期限届满暨减持股份实施情况的公告,44,-1.0,https://data.eastmoney.com/notices/detail/301236/AN202601211818214267.html,akshare.stock_notice_report
301236.SZ,其他担保公告,2026-01-22,2026-01-22,软通动力:关于全资子公司之间担保进展的公告,21,0.0,https://data.eastmoney.com/notices/detail/301236/AN202601221818282516.html,akshare.stock_notice_report
301236.SZ,董事会决议公告,2026-01-23,2026-01-23,软通动力:第二届董事会第二十五次会议决议公告,22,0.0,https://data.eastmoney.com/notices/detail/301236/AN202601231818336058.html,akshare.stock_notice_report
301236.SZ,保荐/核查意见,2026-02-04,2026-02-04,软通动力:中信建投证券股份有限公司关于软通动力信息技术(集团)股份有限公司2025年度向特定对象发行股票发行过程和认购对象合规性的报告,67,0.0,https://data.eastmoney.com/notices/detail/301236/AN202602041819774005.html,akshare.stock_notice_report
301236.SZ,其他增发事项公告,2026-02-04,2026-02-04,软通动力:软通动力信息技术(集团)股份有限公司2025年度向特定对象发行股票发行情况报告书,45,0.0,https://data.eastmoney.com/notices/detail/301236/AN202602041819774002.html,akshare.stock_notice_report
301236.SZ,增发提示性公告,2026-02-04,2026-02-04,软通动力:关于向特定对象发行股票发行情况报告书披露的提示性公告,31,0.0,https://data.eastmoney.com/notices/detail/301236/AN202602041819774008.html,akshare.stock_notice_report
301236.SZ,法律意见书,2026-02-04,2026-02-04,软通动力:北京市中伦律师事务所关于软通动力信息技术(集团)股份有限公司2025年度向特定对象发行股票之发行过程和认购对象合规性的法律意见书,69,0.0,https://data.eastmoney.com/notices/detail/301236/AN202602041819774000.html,akshare.stock_notice_report
301236.SZ,签订协议,2026-02-13,2026-02-13,软通动力:关于签署募集资金三方监管协议的公告,22,0.0,https://data.eastmoney.com/notices/detail/301236/AN202602131819921554.html,akshare.stock_notice_report
301236.SZ,上市保荐书,2026-02-24,2026-02-24,软通动力:中信建投证券股份有限公司关于软通动力信息技术(集团)股份有限公司向特定对象发行股票之上市保荐书,52,0.0,https://data.eastmoney.com/notices/detail/301236/AN202602241819997514.html,akshare.stock_notice_report
301236.SZ,其他,2026-02-24,2026-02-24,软通动力:关于控股股东、实际控制人及一致行动人持股比例被动稀释触及5%整数倍的公告,41,0.0,https://data.eastmoney.com/notices/detail/301236/AN202602241819997498.html,akshare.stock_notice_report
301236.SZ,增发上市公告书,2026-02-24,2026-02-24,软通动力:软通动力信息技术(集团)股份有限公司2025年度向特定对象发行股票上市公告书,43,0.0,https://data.eastmoney.com/notices/detail/301236/AN202602241819997497.html,akshare.stock_notice_report
301236.SZ,增发提示性公告,2026-02-24,2026-02-24,软通动力:关于向特定对象发行股票上市公告书披露的提示性公告,29,0.0,https://data.eastmoney.com/notices/detail/301236/AN202602241819997501.html,akshare.stock_notice_report
301236.SZ,高管人员持股变动,2026-02-24,2026-02-24,软通动力:关于公司董事和高级管理人员持股情况变动公告,26,0.0,https://data.eastmoney.com/notices/detail/301236/AN202602241819997500.html,akshare.stock_notice_report
301236.SZ,保荐/核查意见,2026-03-03,2026-03-04,软通动力:中信建投证券股份有限公司关于软通动力信息技术(集团)股份有限公司变更募集资金专户的核查意见,50,0.0,https://data.eastmoney.com/notices/detail/301236/AN202603031820230457.html,akshare.stock_notice_report
301236.SZ,保荐/核查意见,2026-03-03,2026-03-04,软通动力:中信建投证券股份有限公司关于软通动力信息技术(集团)股份有限公司使用部分闲置募集资金进行现金管理及募集资金余额以协定存款方式存放的核查意见,74,0.0,https://data.eastmoney.com/notices/detail/301236/AN202603031820230438.html,akshare.stock_notice_report
301236.SZ,保荐/核查意见,2026-03-03,2026-03-04,软通动力:中信建投证券股份有限公司关于软通动力信息技术(集团)股份有限公司调整部分募集资金投资项目内部投资结构的核查意见,60,0.0,https://data.eastmoney.com/notices/detail/301236/AN202603031820230444.html,akshare.stock_notice_report
301236.SZ,募集资金使用情况报告,2026-03-03,2026-03-04,软通动力:关于变更募集资金专户的公告,18,0.0,https://data.eastmoney.com/notices/detail/301236/AN202603031820230449.html,akshare.stock_notice_report
301236.SZ,变更募集资金投资项目,2026-03-03,2026-03-04,软通动力:关于调整部分募集资金投资项目内部投资结构的公告,28,0.0,https://data.eastmoney.com/notices/detail/301236/AN202603031820230441.html,akshare.stock_notice_report
301236.SZ,投资理财,2026-03-03,2026-03-04,软通动力:关于使用部分闲置募集资金进行现金管理及募集资金余额以协定存款方式存放的公告,42,0.0,https://data.eastmoney.com/notices/detail/301236/AN202603031820230445.html,akshare.stock_notice_report
301236.SZ,董事会决议公告,2026-03-03,2026-03-04,软通动力:第二届董事会第二十六次会议决议公告,22,0.0,https://data.eastmoney.com/notices/detail/301236/AN202603031820230440.html,akshare.stock_notice_report
301236.SZ,募集资金使用进展情况,2026-03-06,2026-03-09,软通动力:关于募集资金三方监管协议进展的公告,22,0.0,https://data.eastmoney.com/notices/detail/301236/AN202603061820346857.html,akshare.stock_notice_report
301236.SZ,其他担保公告,2026-03-10,2026-03-11,软通动力:关于担保进展的公告,14,0.0,https://data.eastmoney.com/notices/detail/301236/AN202603101820462611.html,akshare.stock_notice_report
301236.SZ,调研活动,2026-03-13,2026-03-16,软通动力:2026年2月9日至3月10日-投资者关系活动记录表,31,0.0,https://data.eastmoney.com/notices/detail/301236/AN202603131820539384.html,akshare.stock_notice_report
301236.SZ,股东/实际控制人股份减持,2026-03-18,2026-03-19,软通动力:股东减持股份预披露公告,16,-1.0,https://data.eastmoney.com/notices/detail/301236/AN202603181820625939.html,akshare.stock_notice_report
301269.SZ,保荐/核查意见,2025-09-05,2025-09-05,华大九天:中信证券股份有限公司关于北京华大九天科技股份有限公司股东向特定机构投资者询价转让股份相关资格的核查意见,56,0.0,https://data.eastmoney.com/notices/detail/301269/AN202509051739288777.html,akshare.stock_notice_report
301269.SZ,保荐/核查意见,2025-09-05,2025-09-05,华大九天:中信证券股份有限公司关于北京华大九天科技股份有限公司2025年半年度跟踪报告,43,0.0,https://data.eastmoney.com/notices/detail/301269/AN202509051739261502.html,akshare.stock_notice_report
